1996,April,Training and Employment Levy,17366
1996,April,Unallocated Tax Receipts,5248
1996,April,Motor Vehicle Duties,33158
1996,May,Customs,18538
1996,May,Excise Duty,246873
1996,May,Capital Gains Tax,10162
1996,May,Stamps,39545
1996,May,Income Tax,472528
1996,May,Corporation Tax,139763
1996,May,Valued Added Tax,510998
1996,May,Training and Employment Levy,19708
1996,May,Unallocated Tax Receipts,4379
1996,May,Motor Vehicle Duties,29907
1996,June,Customs,18411
1996,June,Excise Duty,243761
1996,June,Capital Gains Tax,9185
1996,June,Stamps,32987
1996,June,Income Tax,442242
1996,June,Corporation Tax,376284
1996,June,Valued Added Tax,164170
1996,June,Training and Employment Levy,21062
1996,June,Unallocated Tax Receipts,-14784
1996,June,Motor Vehicle Duties,24929
1996,July,Customs,13459
1996,July,Excise Duty,246435
1996,July,Capital Gains Tax,20422
1996,July,Stamps,46773
1996,July,Income Tax,462182
1996,July,Corporation Tax,680314
1996,July,Valued Added Tax,481287
1996,July,Training and Employment Levy,19466
1996,July,Unallocated Tax Receipts,1738
1996,July,Motor Vehicle Duties,30996
1996,August,Customs,16634
1996,August,Excise Duty,238372
1996,August,Capital Gains Tax,10152
1996,August,Stamps,31077
1996,August,Income Tax,412274
1996,August,Corporation Tax,28570
1996,August,Valued Added Tax,186895
1996,August,Training and Employment Levy,17987
1996,August,Unallocated Tax Receipts,17392
1996,August,Motor Vehicle Duties,24726
1996,September,Customs,5841
1996,September,Excise Duty,257112
1996,September,Capital Gains Tax,15124
1996,September,Stamps,50324
1996,September,Income Tax,412627
1996,September,Corporation Tax,197967
1996,September,Valued Added Tax,510054
1996,September,Training and Employment Levy,17876
1996,September,Unallocated Tax Receipts,-4009
1996,September,Motor Vehicle Duties,23781
1996,October,Customs,15999
1996,October,Excise Duty,226688
1996,October,Capital Gains Tax,28507
1996,October,Stamps,39580
1996,October,Income Tax,653408
1996,October,Corporation Tax,70582
1996,October,Valued Added Tax,212640
1996,October,Training and Employment Levy,17145
1996,October,Unallocated Tax Receipts,6335
1996,October,Motor Vehicle Duties,26827
1996,November,Customs,16761
1996,November,Excise Duty,229979
1996,November,Capital Gains Tax,60380
1996,November,Stamps,33012
1996,November,Income Tax,721061
1996,November,Corporation Tax,39060
1996,November,Valued Added Tax,555550
1996,November,Training and Employment Levy,21607
1996,November,Unallocated Tax Receipts,5968
1996,November,Motor Vehicle Duties,24018
1996,December  ,Customs,7555
1996,December  ,Excise Duty,428090
1996,December  ,Capital Gains Tax,33836
1996,December  ,Stamps,28636
1996,December  ,Income Tax,448573
1996,December  ,Corporation Tax,62648
1996,December  ,Valued Added Tax,176646
1996,December  ,Training and Employment Levy,21713
1996,December  ,Unallocated Tax Receipts,-61622
1996,December  ,Motor Vehicle Duties,16674
1997,January,Customs,10169
1997,January,Excise Duty,155567
1997,January,Capital Gains Tax,11401
1997,January,Stamps,50350
1997,January,Income Tax,545925
1997,January,Corporation Tax,20703
1997,January,Valued Added Tax,600777
1997,January,Training and Employment Levy,17309
1997,January,Unallocated Tax Receipts,67908
1997,January,Motor Vehicle Duties,30155
1997,February,Customs,18908
1997,February,Excise Duty,216536
1997,February,Capital Gains Tax,9807
1997,February,Stamps,37503
1997,February,Income Tax,450125
1997,February,Corporation Tax,21112
1997,February,Valued Added Tax,196986
1997,February,Training and Employment Levy,16463
1997,February,Unallocated Tax Receipts,5450
1997,February,Motor Vehicle Duties,31093
1997,March,Customs,20062
1997,March,Excise Duty,266291
1997,March,Capital Gains Tax,10141
1997,March,Stamps,29857
1997,March,Income Tax,451660
1997,March,Corporation Tax,60512
1997,March,Valued Added Tax,483981
1997,March,Training and Employment Levy,18162
1997,March,Unallocated Tax Receipts,-16745
1997,March,Motor Vehicle Duties,29632
1997,April,Customs,23998
1997,April,Excise Duty,258332
1997,April,Capital Gains Tax,39441
1997,April,Stamps,40995
1997,April,Income Tax,631700
1997,April,Corporation Tax,142296
1997,April,Valued Added Tax,222387
1997,April,Training and Employment Levy,17776
1997,April,Unallocated Tax Receipts,3873
1997,April,Motor Vehicle Duties,36094
1997,May,Customs,19808
1997,May,Excise Duty,242860
1997,May,Capital Gains Tax,13817
1997,May,Stamps,43461
1997,May,Income Tax,553476
1997,May,Corporation Tax,159049
1997,May,Valued Added Tax,575204
1997,May,Training and Employment Levy,20676
1997,May,Unallocated Tax Receipts,-10536
1997,June,Customs,19427
1997,June,Excise Duty,265651
1997,June,Capital Gains Tax,12657
1997,June,Stamps,42154
1997,June,Income Tax,485390
1997,June,Corporation Tax,1013271
1997,June,Valued Added Tax,180676
1997,June,Training and Employment Levy,23147
1997,June,Unallocated Tax Receipts,17115
1997,July,Customs,19554
1997,July,Excise Duty,275621
1997,July,Capital Gains Tax,19132
1997,July,Stamps,60950
1997,July,Income Tax,509694
1997,July,Corporation Tax,247848
1997,July,Valued Added Tax,597441
1997,July,Training and Employment Levy,-96845
1997,July,Unallocated Tax Receipts,-3758
1997,August,Customs,21839
1997,August,Excise Duty,261195
1997,August,Capital Gains Tax,10047
1997,August,Stamps,55828
1997,August,Income Tax,476351
1997,August,Corporation Tax,33592
1997,August,Valued Added Tax,167076
1997,August,Training and Employment Levy,135165
1997,August,Unallocated Tax Receipts,-3993
1997,September,Customs,18665
1997,September,Excise Duty,286243
1997,September,Capital Gains Tax,21663
1997,September,Stamps,46797
1997,September,Income Tax,462134
1997,September,Corporation Tax,175379
1997,September,Valued Added Tax,595253
1997,September,Training and Employment Levy,18813
1997,September,Unallocated Tax Receipts,2221
1997,October,Customs,19935
1997,October,Excise Duty,248583
1997,October,Capital Gains Tax,29342
1997,October,Stamps,51920
1997,October,Income Tax,768084
1997,October,Corporation Tax,116873
1997,October,Valued Added Tax,233062
1997,October,Training and Employment Levy,15210
1997,October,Unallocated Tax Receipts,-13610
1997,November,Customs,18665
1997,November,Excise Duty,264495
1997,November,Capital Gains Tax,92081
1997,November,Stamps,42996
1997,November,Income Tax,780432
1997,November,Corporation Tax,30570
1997,November,Valued Added Tax,597059
1997,November,Training and Employment Levy,37984
1997,November,Unallocated Tax Receipts,28073
1997,December  ,Customs,17141
1997,December  ,Excise Duty,442372
1997,December  ,Capital Gains Tax,15982
1997,December  ,Stamps,41774
1997,December  ,Income Tax,511092
1997,December  ,Corporation Tax,135710
1997,December  ,Valued Added Tax,270928
1997,December  ,Training and Employment Levy,27238
1997,December  ,Unallocated Tax Receipts,-75995
1998,January,Customs,8888167
1998,January,Excise Duty,199500
1998,January,Capital Gains Tax,14759
1998,January,Stamps,63842
1998,January,Income Tax,584063
1998,January,Corporation Tax,32339
1998,January,Valued Added Tax,682618
1998,January,Training and Employment Levy,20564449
1998,January,Unallocated Tax Receipts,56590
1998,February,Customs,25648709
1998,February,Excise Duty,217364
1998,February,Capital Gains Tax,17798
1998,February,Stamps,56585
1998,February,Income Tax,508655
1998,February,Corporation Tax,16889
1998,February,Valued Added Tax,230847
1998,February,Training and Employment Levy,355269
1998,February,Unallocated Tax Receipts,-4584
1998,March,Customs,20315809
1998,March,Excise Duty,269998
1998,March,Capital Gains Tax,29694
1998,March,Stamps,52703
1998,March,Income Tax,518970
1998,March,Corporation Tax,173773
1998,March,Valued Added Tax,603499
1998,March,Training and Employment Levy,18519616
1998,March,Unallocated Tax Receipts,4501
1998,April,Customs,-54777516
1998,April,Excise Duty,308945
1998,April,Capital Gains Tax,16768
1998,April,Stamps,47608
1998,April,Income Tax,694412
1998,April,Corporation Tax,82690
1998,April,Valued Added Tax,223870
1998,April,Training and Employment Levy,-39399606
1998,April,Unallocated Tax Receipts,-848
1998,May,Customs,17522
1998,May,Excise Duty,279026
1998,May,Capital Gains Tax,16804
1998,May,Stamps,53387
1998,May,Income Tax,633910
1998,May,Corporation Tax,185015
1998,May,Valued Added Tax,656046
1998,May,Training and Employment Levy,38276
1998,May,Unallocated Tax Receipts,3353
1998,June,Customs,16507
1998,June,Excise Duty,310419
1998,June,Capital Gains Tax,17239
1998,June,Stamps,52304
1998,June,Income Tax,520645
1998,June,Corporation Tax,1266312
1998,June,Valued Added Tax,217093
1998,June,Training and Employment Levy,32671
1998,June,Unallocated Tax Receipts,-8629
1998,July,Customs,26538
1998,July,Excise Duty,304067
1998,July,Capital Gains Tax,21069
1998,July,Stamps,81598
1998,July,Income Tax,527635
1998,July,Corporation Tax,236668
1998,July,Valued Added Tax,692082
1998,July,Training and Employment Levy,44550
1998,July,Unallocated Tax Receipts,-4549
1998,August,Customs,15745
1998,August,Excise Duty,291909
1998,August,Capital Gains Tax,19030
1998,August,Stamps,59292
1998,August,Income Tax,497551
1998,August,Corporation Tax,41297
1998,August,Valued Added Tax,213056
1998,August,Training and Employment Levy,21083
1998,August,Unallocated Tax Receipts,8387
1998,September,Customs,15745
1998,September,Excise Duty,330732
1998,September,Capital Gains Tax,16545
1998,September,Stamps,54820
1998,September,Income Tax,544156
1998,September,Corporation Tax,187481
1998,September,Valued Added Tax,676904
1998,September,Training and Employment Levy,413
1998,September,Unallocated Tax Receipts,-1912
1998,October,Customs,18284
1998,October,Excise Duty,227484
1998,October,Capital Gains Tax,46716
1998,October,Stamps,58586
1998,October,Income Tax,777242
1998,October,Corporation Tax,177931
1998,October,Valued Added Tax,249688
1998,October,Training and Employment Levy,22982
1998,October,Unallocated Tax Receipts,19206
1998,November,Customs,5079
1998,November,Excise Duty,344625
1998,November,Capital Gains Tax,146014
1998,November,Stamps,57421
1998,November,Income Tax,925099
1998,November,Corporation Tax,66847
1998,November,Valued Added Tax,733524
1998,November,Training and Employment Levy,63925
1998,November,Unallocated Tax Receipts,14653
1998,December  ,Customs,12139
1998,December  ,Excise Duty,499274
1998,December  ,Capital Gains Tax,25227
1998,December  ,Stamps,47981
1998,December  ,Income Tax,551663
1998,December  ,Corporation Tax,154683
1998,December  ,Valued Added Tax,242288
1998,December  ,Training and Employment Levy,29347
1998,December  ,Unallocated Tax Receipts,-86167
1999,January,Customs,14983
1999,January,Excise Duty,213186
1999,January,Capital Gains Tax,8921
1999,January,Capital Acquisitions Tax,10812
1999,January,Stamps,61284
1999,January,Income Tax,617799
1999,January,Corporation Tax,39870
1999,January,Valued Added Tax,789698
1999,January,Training and Employment Levy,20303
1999,January,Unallocated Tax Receipts,82984
1999,February,Customs,17141
1999,February,Excise Duty,261172
1999,February,Capital Gains Tax,13874
1999,February,Capital Acquisitions Tax,16653
1999,February,Stamps,78272
1999,February,Income Tax,585480
1999,February,Corporation Tax,26031
1999,February,Valued Added Tax,289023
1999,February,Training and Employment Levy,24713
1999,February,Unallocated Tax Receipts,-24903
1999,March,Customs,15491
1999,March,Excise Duty,326175
1999,March,Capital Gains Tax,13289
1999,March,Capital Acquisitions Tax,19402
1999,March,Stamps,63754
1999,March,Income Tax,587287
1999,March,Corporation Tax,138420
1999,March,Valued Added Tax,679672
1999,March,Training and Employment Levy,22321
1999,March,Unallocated Tax Receipts,1941
1999,April,Customs,16253
1999,April,Excise Duty,339110
1999,April,Capital Gains Tax,9677
1999,April,Capital Acquisitions Tax,13822
1999,April,Stamps,54316
1999,April,Income Tax,711427
1999,April,Corporation Tax,95662
1999,April,Valued Added Tax,202105
1999,April,Training and Employment Levy,20119
1999,April,Unallocated Tax Receipts,1780
1999,May,Customs,16253
1999,May,Excise Duty,335144
1999,May,Capital Gains Tax,10112
1999,May,Capital Acquisitions Tax,12449
1999,May,Stamps,79734
1999,May,Income Tax,747092
1999,May,Corporation Tax,426965
1999,May,Valued Added Tax,790004
1999,May,Training and Employment Levy,3705
1999,May,Unallocated Tax Receipts,3520
1999,June,Customs,15237
1999,June,Excise Duty,331480
1999,June,Capital Gains Tax,9876
1999,June,Capital Acquisitions Tax,14000
1999,June,Stamps,74681
1999,June,Income Tax,549701
1999,June,Corporation Tax,1690416
1999,June,Valued Added Tax,283334
1999,June,Training and Employment Levy,4166
1999,June,Unallocated Tax Receipts,19469
1999,July,Customs,12316
1999,July,Excise Duty,336310
1999,July,Capital Gains Tax,6064
1999,July,Capital Acquisitions Tax,30653
1999,July,Stamps,83426
1999,July,Income Tax,571263
1999,July,Corporation Tax,254089
1999,July,Valued Added Tax,782421
1999,July,Training and Employment Levy,1793
1999,July,Unallocated Tax Receipts,17526
1999,August,Customs,16507
1999,August,Excise Duty,333803
1999,August,Capital Gains Tax,8759
1999,August,Capital Acquisitions Tax,16816
1999,August,Stamps,103651
1999,August,Income Tax,639063
1999,August,Corporation Tax,55463
1999,August,Valued Added Tax,234941
1999,August,Training and Employment Levy,4389
1999,August,Unallocated Tax Receipts,-33756
1999,September,Customs,15491
1999,September,Excise Duty,357752
1999,September,Capital Gains Tax,7185
1999,September,Capital Acquisitions Tax,15180
1999,September,Stamps,69311
1999,September,Income Tax,561286
1999,September,Corporation Tax,214079
1999,September,Valued Added Tax,765642
1999,September,Training and Employment Levy,379
1999,September,Unallocated Tax Receipts,-16790
1999,October,Customs,14983
1999,October,Excise Duty,274438
1999,October,Capital Gains Tax,34642
1999,October,Capital Acquisitions Tax,12276
1999,October,Stamps,73037
1999,October,Income Tax,756313
1999,October,Corporation Tax,156298
1999,October,Valued Added Tax,287064
1999,October,Training and Employment Levy,356
1999,October,Unallocated Tax Receipts,35310
1999,November,Customs,12951
1999,November,Excise Duty,343357
1999,November,Capital Gains Tax,312169
1999,November,Capital Acquisitions Tax,16635
1999,November,Stamps,83121
1999,November,Income Tax,1115707
1999,November,Corporation Tax,96445
1999,November,Valued Added Tax,859360
1999,November,Training and Employment Levy,1418
1999,November,Unallocated Tax Receipts,-16500
1999,December  ,Customs,4571
1999,December  ,Excise Duty,608367
1999,December  ,Capital Gains Tax,19386
1999,December  ,Capital Acquisitions Tax,13892
1999,December  ,Stamps,88762
1999,December  ,Income Tax,585692
1999,December  ,Corporation Tax,246894
1999,December  ,Valued Added Tax,230875
1999,December  ,Training and Employment Levy,6479
1999,December  ,Unallocated Tax Receipts,-70581
2000,January,Customs,13459
2000,January,Excise Duty,254439
2000,January,Capital Gains Tax,15046
2000,January,Capital Acquisitions Tax,12887
2000,January,Stamps,94504
2000,January,Income Tax,729910
2000,January,Corporation Tax,71375
2000,January,Valued Added Tax,958313
2000,January,Training and Employment Levy,653
2000,January,Unallocated Tax Receipts,115537
2000,February,Customs,20316
2000,February,Excise Duty,300710
2000,February,Capital Gains Tax,27037
2000,February,Capital Acquisitions Tax,16541
2000,February,Stamps,85246
2000,February,Income Tax,645057
2000,February,Corporation Tax,34651
2000,February,Valued Added Tax,328500
2000,February,Training and Employment Levy,457
2000,February,Unallocated Tax Receipts,10258
2000,March,Customs,21586
2000,March,Excise Duty,365739
2000,March,Capital Gains Tax,16263
2000,March,Capital Acquisitions Tax,17714
2000,March,Stamps,79820
2000,March,Income Tax,662614
2000,March,Corporation Tax,130035
2000,March,Valued Added Tax,839274
2000,March,Training and Employment Levy,335
2000,March,Unallocated Tax Receipts,-16091
2000,April,Customs,13205
2000,April,Excise Duty,387128
2000,April,Capital Gains Tax,18085
2000,April,Capital Acquisitions Tax,25189
2000,April,Stamps,86398
2000,April,Income Tax,739887
2000,April,Corporation Tax,39799
2000,April,Valued Added Tax,263186
2000,April,Training and Employment Levy,249
2000,April,Unallocated Tax Receipts,9350
2000,May,Customs,20570
2000,May,Excise Duty,388853
2000,May,Capital Gains Tax,14088
2000,May,Capital Acquisitions Tax,19882
2000,May,Stamps,103385
2000,May,Income Tax,984681
2000,May,Corporation Tax,342258
2000,May,Valued Added Tax,967608
2000,May,Training and Employment Levy,3730
2000,May,Unallocated Tax Receipts,24877
2000,June,Customs,22855
2000,June,Excise Duty,240482
2000,June,Capital Gains Tax,14878
2000,June,Capital Acquisitions Tax,19093
2000,June,Stamps,85364
2000,June,Income Tax,607835
2000,June,Corporation Tax,1998836
2000,June,Valued Added Tax,298627
2000,June,Training and Employment Levy,10545
2000,June,Unallocated Tax Receipts,19636
2000,July,Customs,17776
2000,July,Excise Duty,456588
2000,July,Capital Gains Tax,9178
2000,July,Capital Acquisitions Tax,27400
2000,July,Stamps,123479
2000,July,Income Tax,594251
2000,July,Corporation Tax,257968
2000,July,Valued Added Tax,931211
2000,July,Training and Employment Levy,3357
2000,July,Unallocated Tax Receipts,1695
2000,August,Customs,19300
2000,August,Excise Duty,360314
2000,August,Capital Gains Tax,12848
2000,August,Capital Acquisitions Tax,16126
2000,August,Stamps,90446
2000,August,Income Tax,676010
2000,August,Corporation Tax,96659
2000,August,Valued Added Tax,325461
2000,August,Training and Employment Levy,367
2000,August,Unallocated Tax Receipts,19341
2000,September,Customs,21586
2000,September,Excise Duty,395790
2000,September,Capital Gains Tax,11263
2000,September,Capital Acquisitions Tax,15801
2000,September,Stamps,92654
2000,September,Income Tax,659101
2000,September,Corporation Tax,343994
2000,September,Valued Added Tax,884810
2000,September,Training and Employment Levy,344
2000,September,Unallocated Tax Receipts,-55786
2000,October,Customs,6348
2000,October,Excise Duty,299921
2000,October,Capital Gains Tax,85185
2000,October,Capital Acquisitions Tax,20566
2000,October,Stamps,99634
2000,October,Income Tax,1018215
2000,October,Corporation Tax,129838
2000,October,Valued Added Tax,313217
2000,October,Training and Employment Levy,784
2000,October,Unallocated Tax Receipts,6965
2000,November,Customs,16761
2000,November,Excise Duty,294224
2000,November,Capital Gains Tax,522115
2000,November,Capital Acquisitions Tax,18261
2000,November,Stamps,99332
2000,November,Income Tax,1190666
2000,November,Corporation Tax,139842
2000,November,Valued Added Tax,1071418
2000,November,Training and Employment Levy,313
2000,November,Unallocated Tax Receipts,27020
2000,December  ,Customs,13847
2000,December  ,Excise Duty,518816
2000,December  ,Capital Gains Tax,29538
2000,December  ,Capital Acquisitions Tax,12706
2000,December  ,Stamps,66664
2000,December  ,Income Tax,604458
2000,December  ,Corporation Tax,302016
2000,December  ,Valued Added Tax,288586
2000,December  ,Training and Employment Levy,5507
2000,December  ,Unallocated Tax Receipts,-162802
2001,January,Customs,18030
2001,January,Excise Duty,294415
2001,January,Capital Gains Tax,26049
2001,January,Capital Acquisitions Tax,17948
2001,January,Stamps,150874
2001,January,Income Tax,833945
2001,January,Corporation Tax,53266
2001,January,Valued Added Tax,1138525
2001,January,Training and Employment Levy,306
2001,January,Unallocated Tax Receipts,164421
2001,February,Customs,23871
2001,February,Excise Duty,255801
2001,February,Capital Gains Tax,28608
2001,February,Capital Acquisitions Tax,13388
2001,February,Stamps,94771
2001,February,Income Tax,702816
2001,February,Corporation Tax,19832
2001,February,Valued Added Tax,335986
2001,February,Training and Employment Levy,400
2001,February,Unallocated Tax Receipts,-2049
2001,March,Customs,15237
2001,March,Excise Duty,294119
2001,March,Capital Gains Tax,24895
2001,March,Capital Acquisitions Tax,15403
2001,March,Stamps,90059
2001,March,Income Tax,706360
2001,March,Corporation Tax,193806
2001,March,Valued Added Tax,907584
2001,March,Training and Employment Levy,302
2001,March,Unallocated Tax Receipts,-26212
2001,April,Customs,7111
2001,April,Excise Duty,393429
2001,April,Capital Gains Tax,22451
2001,April,Capital Acquisitions Tax,14422
2001,April,Stamps,96849
2001,April,Income Tax,829758
2001,April,Corporation Tax,128155
2001,April,Valued Added Tax,277126
2001,April,Training and Employment Levy,325
2001,April,Unallocated Tax Receipts,-1794
2001,May,Customs,14221
2001,May,Excise Duty,283810
2001,May,Capital Gains Tax,25700
2001,May,Capital Acquisitions Tax,12396
2001,May,Stamps,107239
2001,May,Income Tax,1037540
2001,May,Corporation Tax,399693
2001,May,Valued Added Tax,1007009
2001,May,Training and Employment Levy,3624
2001,May,Unallocated Tax Receipts,17780
2001,June,Customs,14221
2001,June,Excise Duty,363280
2001,June,Capital Gains Tax,24643
2001,June,Capital Acquisitions Tax,13059
2001,June,Stamps,109190
2001,June,Income Tax,645817
2001,June,Corporation Tax,1910483
2001,June,Valued Added Tax,288162
2001,June,Training and Employment Levy,272
2001,June,Unallocated Tax Receipts,-90913
2001,July,Customs,12316
2001,July,Excise Duty,342527
2001,July,Capital Gains Tax,14522
2001,July,Capital Acquisitions Tax,22180
2001,July,Stamps,112950
2001,July,Income Tax,568026
2001,July,Corporation Tax,543714
2001,July,Valued Added Tax,982011
2001,July,Training and Employment Levy,293
2001,July,Unallocated Tax Receipts,-537
2001,August,Customs,12952
2001,August,Excise Duty,300369
2001,August,Capital Gains Tax,13675
2001,August,Capital Acquisitions Tax,14377
2001,August,Stamps,106754
2001,August,Income Tax,625823
2001,August,Corporation Tax,-27992
2001,August,Valued Added Tax,317807
2001,August,Training and Employment Levy,386
2001,August,Unallocated Tax Receipts,9654
2001,September,Customs,12189
2001,September,Excise Duty,390554
2001,September,Capital Gains Tax,9052
2001,September,Capital Acquisitions Tax,9819
2001,September,Stamps,72481
2001,September,Income Tax,577876
2001,September,Corporation Tax,122172
2001,September,Valued Added Tax,930670
2001,September,Training and Employment Levy,351
2001,September,Unallocated Tax Receipts,21903
2001,October,Customs,10412
2001,October,Excise Duty,312354
2001,October,Capital Gains Tax,117456
2001,October,Capital Acquisitions Tax,11663
2001,October,Stamps,103384
2001,October,Income Tax,920808
2001,October,Corporation Tax,319570
2001,October,Valued Added Tax,314220
2001,October,Unallocated Tax Receipts,-344
2001,November,Customs,12951
2001,November,Excise Duty,344717
2001,November,Capital Gains Tax,536036
2001,November,Capital Acquisitions Tax,15361
2001,November,Stamps,79753
2001,November,Income Tax,1106447
2001,November,Corporation Tax,105093
2001,November,Valued Added Tax,1032967
2001,November,Training and Employment Levy,1400
2001,November,Unallocated Tax Receipts,232805
2001,December  ,Customs,11682
2001,December  ,Excise Duty,474631
2001,December  ,Capital Gains Tax,38904
2001,December  ,Capital Acquisitions Tax,8751
2001,December  ,Stamps,102598
2001,December  ,Income Tax,791656
2001,December  ,Corporation Tax,388258
2001,December  ,Valued Added Tax,388394
2001,December  ,Training and Employment Levy,1463
2001,December  ,Unallocated Tax Receipts,-324714
2002,January,Customs,13250
2002,January,Excise Duty,295276
2002,January,Capital Gains Tax,29896
2002,January,Capital Acquisitions Tax,12826
2002,January,Stamps,88572
2002,January,Income Tax,794930
2002,January,Corporation Tax,55199
2002,January,Valued Added Tax,1156144
2002,January,Unallocated Tax Receipts,98712
2002,February,Customs,17750
2002,February,Excise Duty,318765
2002,February,Capital Gains Tax,32861
2002,February,Capital Acquisitions Tax,11805
2002,February,Stamps,67303
2002,February,Income Tax,733073
2002,February,Corporation Tax,19013
2002,February,Valued Added Tax,396175
2002,February,Unallocated Tax Receipts,8352
2002,March,Customs,15500
2002,March,Excise Duty,352156
2002,March,Capital Gains Tax,25493
2002,March,Capital Acquisitions Tax,13799
2002,March,Stamps,64482
2002,March,Income Tax,631036
2002,March,Corporation Tax,63508
2002,March,Valued Added Tax,919379
2002,March,Training and Employment Levy,431
2002,March,Unallocated Tax Receipts,-18804
2002,April,Customs,5000
2002,April,Excise Duty,371552
2002,April,Capital Gains Tax,28336
2002,April,Capital Acquisitions Tax,13708
2002,April,Stamps,68804
2002,April,Income Tax,584518
2002,April,Corporation Tax,270306
2002,April,Valued Added Tax,436179
2002,April,Training and Employment Levy,3181
2002,April,Unallocated Tax Receipts,16849
2002,May,Customs,5250
2002,May,Excise Duty,389169
2002,May,Capital Gains Tax,28749
2002,May,Capital Acquisitions Tax,11955
2002,May,Stamps,136161
2002,May,Income Tax,774324
2002,May,Corporation Tax,468157
2002,May,Valued Added Tax,1117309
2002,May,Training and Employment Levy,3406
2002,May,Unallocated Tax Receipts,7450
2002,June,Customs,14500
2002,June,Excise Duty,362379
2002,June,Capital Gains Tax,18483
2002,June,Capital Acquisitions Tax,8390
2002,June,Stamps,75470
2002,June,Income Tax,612502
2002,June,Corporation Tax,944867
2002,June,Valued Added Tax,316097
2002,June,Unallocated Tax Receipts,15848
2002,July,Customs,10500
2002,July,Excise Duty,351517
2002,July,Capital Gains Tax,20184
2002,July,Capital Acquisitions Tax,15517
2002,July,Stamps,133891
2002,July,Income Tax,584950
2002,July,Corporation Tax,1516744
2002,July,Valued Added Tax,1114500
2002,July,Unallocated Tax Receipts,-4907
2002,August,Customs,10000
2002,August,Excise Duty,348855
2002,August,Capital Gains Tax,16513
2002,August,Capital Acquisitions Tax,13851
2002,August,Stamps,91356
2002,August,Income Tax,574914
2002,August,Corporation Tax,83196
2002,August,Valued Added Tax,308937
2002,August,Unallocated Tax Receipts,6941
2002,September,Customs,12000
2002,September,Excise Duty,391134
2002,September,Capital Gains Tax,11110
2002,September,Capital Acquisitions Tax,10766
2002,September,Stamps,85131
2002,September,Income Tax,552204
2002,September,Corporation Tax,212779
2002,September,Valued Added Tax,1170220
2002,September,Unallocated Tax Receipts,20251
2002,October,Customs,11250
2002,October,Excise Duty,326195
2002,October,Capital Gains Tax,46619
2002,October,Capital Acquisitions Tax,9296
2002,October,Stamps,147119
2002,October,Income Tax,926398
2002,October,Corporation Tax,294533
2002,October,Valued Added Tax,345332
2002,October,Training and Employment Levy,760
2002,October,Unallocated Tax Receipts,4277
2002,November,Customs,9000
2002,November,Excise Duty,346865
2002,November,Capital Gains Tax,298689
2002,November,Capital Acquisitions Tax,13018
2002,November,Stamps,100535
2002,November,Income Tax,1546789
2002,November,Corporation Tax,586386
2002,November,Valued Added Tax,1229223
2002,November,Unallocated Tax Receipts,-47458
2002,December  ,Customs,9851
2002,December  ,Excise Duty,587214
2002,December  ,Capital Gains Tax,71234
2002,December  ,Capital Acquisitions Tax,15275
2002,December  ,Stamps,107707
2002,December  ,Income Tax,758963
2002,December  ,Corporation Tax,288777
2002,December  ,Valued Added Tax,375407
2002,December  ,Training and Employment Levy,3531
2002,December  ,Unallocated Tax Receipts,-107511
2003,January,Customs,11250
2003,January,Excise Duty,299881
2003,January,Capital Gains Tax,24662
2003,January,Capital Acquisitions Tax,13499
2003,January,Stamps,129750
2003,January,Income Tax,711940
2003,January,Corporation Tax,52186
2003,January,Valued Added Tax,1507241
2003,January,Unallocated Tax Receipts,57194
2003,February,Customs,14750
2003,February,Excise Duty,320351
2003,February,Capital Gains Tax,21919
2003,February,Capital Acquisitions Tax,11265
2003,February,Stamps,117160
2003,February,Income Tax,755850
2003,February,Corporation Tax,28353
2003,February,Valued Added Tax,328153
2003,February,Unallocated Tax Receipts,8223
2003,March,Customs,12250
2003,March,Excise Duty,362682
2003,March,Capital Gains Tax,24525
2003,March,Capital Acquisitions Tax,17786
2003,March,Stamps,141173
2003,March,Income Tax,544146
2003,March,Corporation Tax,258775
2003,March,Valued Added Tax,1175359
2003,March,Unallocated Tax Receipts,5358
2003,April,Customs,8750
2003,April,Excise Duty,381530
2003,April,Capital Gains Tax,34320
2003,April,Capital Acquisitions Tax,12869
2003,April,Stamps,106449
2003,April,Income Tax,529949
2003,April,Corporation Tax,162574
2003,April,Valued Added Tax,256382
2003,April,Unallocated Tax Receipts,13534
2003,May,Customs,10000
2003,May,Excise Duty,354393
2003,May,Capital Gains Tax,25366
2003,May,Capital Acquisitions Tax,12514
2003,May,Stamps,125318
2003,May,Income Tax,610048
2003,May,Corporation Tax,662097
2003,May,Valued Added Tax,1234709
2003,May,Unallocated Tax Receipts,5116
2003,June,Customs,14750
2003,June,Excise Duty,389065
2003,June,Capital Gains Tax,20927
2003,June,Capital Acquisitions Tax,11529
2003,June,Stamps,130475
2003,June,Income Tax,675372
2003,June,Corporation Tax,1521259
2003,June,Valued Added Tax,298355
2003,June,Training and Employment Levy,2726
2003,June,Unallocated Tax Receipts,-12708
2003,July,Customs,9500
2003,July,Excise Duty,346555
2003,July,Capital Gains Tax,21078
2003,July,Capital Acquisitions Tax,13174
2003,July,Stamps,186425
2003,July,Income Tax,681649
2003,July,Corporation Tax,331332
2003,July,Valued Added Tax,1288791
2003,July,Unallocated Tax Receipts,11000
2003,August,Customs,12750
2003,August,Excise Duty,361363
2003,August,Capital Gains Tax,23342
2003,August,Capital Acquisitions Tax,11227
2003,August,Stamps,116232
